text,label_words,label,predicted_labels
이준석 젊은 꼰대 정치는 무슨 나는 청원 하러 간다,Age,[9],['9']
홍어 못 잃어 팡주폭동 못 잃어,Origin,[7],['7']
제주도는 집 하나당 귤나무 한개는 필수라던데?,IMMORAL_NONE,[0],['0']
조팔 난민중에 사람하나 없다는거만봐도 그새끼들은 다 총쏴 죽여야되노,Racism,[5],['5']
머리 나쁜것들은 그냥 집에 들어가서 티비나 봐라 괜히 밖에 싸돌아 댕기면서 잘 사는 정상인들 한테 피해주지 말고,IMMORAL_NONE,[0],['1']
신기한 게 518때문에 민주주의가 생겼다(?)고 뻐기는데 그렇게 자랑스러운 고장 출신임을 어떻게든 감추려고 함.,Origin,[7],['1']
솔직히 말해서 늙었지 ㅋㅋㅋ 다신 안팔릴 중고를 앞으로 누가 구하겠어?,Age,[9],['9']
동양인이 서구권에서 발발한 종교믿는거 자체가 허영심임,"Racism, Religion","[5, 6]",['0']
이새끼들은 자칭 우파라는것들이 우파표얻을건 당연하게 생각하니 안심하고앉았고 자꾸 전라도랑 ㅂㅈ표 얻을라고 발악하네.진짜 글럿다.,Origin,[7],['7']
어차피 즐겨라 통구이 노친네들 뒤지면 끝나니까 ㅋㅋ,"Age, Origin","[9, 7]",['7']
머라 니가 나를 은퇴시키나 이 머슴으로도 못쓸놈아,CENSURE,[1],"['1', '5']"
대체로 무슬람들의 민속놀이인 돌림빵도 페미들은 넘 뚱뚱한 자체이뮨이 있어서 안당할 자신이 있어서 저러는듯ㅋㅋ 자기들이 자극해서 무슬림 강간사건나도 지들하고는 무관함ㅋㅋ 오히려 이쁜애들이 당했으면 하는 마음도 조금은 반영되서 저러는듯 욕구불만이라는게 저렇게 심각한거다,"Religion, Appearance","[6, 3]",['3']
동성애 인간들한테 표 얻으려했다가 아주 씨게 후들거맞네 ㅋㅋㅋ밑거 최0애,Gender,[8],['8']
우리 꼰대 부장님은 여전히 틀딱 수준을 벗어나지 못하는구나,Disabled,[4],['9']
강간 살인 사체유기 떼씹 근친과 민주화의 성지 전라도 ^^,Origin,[7],['7']
요즘은 예쁜여성들이 맘도착해 못생기고덩치큰애들 성질더러움,Appearance,[3],['3']
우리반에 병신새끼하나 잇음 행동하나하나 병신같아,Disabled,[4],['2']
설리 그만좀 괴롭혀라 못생긴 안이쁜 뇬드라,Appearance,[3],['3']
실제 있지도 않은 신때문에 현실세계를 포기하다니; 진짜 븅신이네,Religion,[6],['1']
몽골... 짱깨보다 더 미개하다. 핵노답,Racism,[5],['5']
이번에도 못하면 알지 진짜 마지막이야 이 세상에서 못 살줄 알아,VIOLENCE,[10],['1']
분수샷 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,profanity,[2],['5']
애기때 눈물을 분비한 애들은 그 자체로 비이성적이고 무논리한 저능아라는 증거임,Disabled,[4],['0']
10대 20대 여자들은 한국국적 남자 새끼 낳으면 영주권 주고 외노자 남자새끼들은 외노자 등록시켜서 세금 받고 안산에서 개노가다 시킨 담에 돈 해외송금 못하게 막자.,Racism,[5],['5']
ㅎㅎㅎ 꼰대들 신났네. 당장 성과 내라는 그 꼰대들 어디 가겠어? 저딴 마인드로 회사 다니니 회사 생활이 ㅈㄹ 같지. 지금의 대한민국은 당신들 때문이야. 제대로 생각이나 좀 해,Age,[9],['9']
홍어보다 쌍도가 낫다...이정도지 쌍도새끼들도 너무 노답임,Origin,[7],['7']
노인네가 젊은년 보테크에 속절없이 말렸구나.,Age,[9],['9']
아니면 저렇게 차 밖으로 손 내밀면 손목을 다 잘라버리든가,VIOLENCE,[10],['1']
지각은 덜떨어진 저능아나 하는 거야.,Disabled,[4],['4']
스님들 사람들 안보이는데서는 고기 먹는거 아냐?,IMMORAL_NONE,[0],['1']
와 이분 노골적으로 못생겼다고 확정 지어버리네 진짜 자비없네 님 고소미,Appearance,[3],['3']
다 내가 안보는것들이네순위권 밑에 찌끄러기 버러지들이노,profanity,[2],['1']
넌 평생 돼지야,CENSURE,[1],['1']
무슬림 할로윈 분장은 복면쓰고 폭탄 몸에 두르기만 하면 완벽한데,"Racism, Religion","[5, 6]","['5', '6']"
앞으로 세상은 죄에 죄가 음란죄까지더해져서 소돔과 고모라 와같은 세 상이되어서 망합니다 지금우리는 동성애자들 때문에 나라가 미래도 미래가 상실되어서 망할겁니다 하나님께서는 결코 망관하시지 않을것 입니다지금도 늦지않앗습니다 제발 제자리로 돌아와 주세요,Gender,[8],['8']
"탈북자에 대한 지원이 너무 많아그리고 우리나라에서 받아주는것만으로도 고마워해야지영국, 미국은 씨발",Racism,[5],['5']
어쩌라고 니일기장이냐 일베가 탈북자 새끼 여친 따먹은썰 아니면 올리지마라 병신아,Racism,[5],['5']
지잡대 폐교가 답이다. 산속에 건물하나 올리고 대학교란다. 재원이 집구석 같이 자자손손 사기치고 사는 집구석이 우리나라 사학이다.,Education,[1],['1']
그건 내가 너부터 부술 거니까 너는 알 수가 없어.,VIOLENCE,[10],['1']
틀딱+빨깽이=문재앙,Age,[9],['9']
좀 꺼져라 개좆족 새끼들아ㅋㅋㅋㅋㅋ,Racism,[5],['0']
임지연이 외모나 성격으로는 최고 아닌가 .. 곽시양이 좀 딸리는듯 갠적으로 임지연이 많이 아까버,Appearance,[3],['3']
문주당 막기 위해서 홍어당 찍으라는 넘들도 있는데교회하고 손 잡는게 대수냐?,Origin,[7],['7']
ㅅㅂ 성소수자들이 부럽다 재네들은 그래도 ㅅㅅ는 하잖아,Gender,[8],['0']
홍어는 서울이지 ㅋㅋㅋ,Origin,[7],['7']
탁탁탁,SEXUAL,[11],['1']
"이렇게 예쁜 분을, 입술 화장이 이상해 보이네요ㅠㅡㅠ여하튼^^ 건강하시고 행복하세요!",Appearance,[3],['3']
그건 아니지 병신아,profanity,[2],['0']
다 잡아서 패죽이고싶네,VIOLENCE,[10],['1']
귀머거리냐? 말귀를 왜 못 알아들어?,Disabled,[4],['1']
경상도에서 문재인칭찬하면 얼굴에 침뱉는다,Origin,[7],['7']
난 보면 정신병원 탈출 한 사람들 같던데 관종련들도 아니고 왜 그러고 다니는 거지?,Disabled,[4],['1']
나는 싫다는데 자꾸 찝적대는 똥꼬충이 아니라 석천이형처럼 윾쾌한 똥꼬충이면 괜찮다이기,Gender,[8],['0']
김동완은 키도작고 얼굴도 전진이나 신혜성보다 못생겻는데 왜케 여자들이 빠는거죠??,Appearance,[3],['3']
망국 저넘 사시도 못한 지방대 교수다 운동권 문통뒤에 줄잘서서 낙하산으로 서울대 교수로 임명 실력이 모자라서 주위 동요들한테도 욕을만이 먹음 어찌 사시패스도 못한넘이 서울대 법대 교수를 할까 그것이 알고싶다...,Education,[1],['1']
역시 이래서 가난한 것들은 애 가지면 안됨.,CENSURE,[1],['1']
최소 엄마가 장애자라 능지가 선천적으로 딸리는 거일 듯,Disabled,[4],['9']
그래도 우리 동네엔 특수학교는 반대에요 ㅠㅠ,IMMORAL_NONE,[0],['0']
이슬람은 암세포다.타 세포의 존재를 억압 파괴하고오직 번식만을 지속하는 인간계의 암세포.,Religion,[6],"['5', '6']"
야 니 그정도면 소시오패스 이런 거 아니냐ㅋㅋ 니가 있어야 할 곳은 정신병원일듯 ㅎㄷㄷ,Disabled,[4],['4']
늙은 딸랑이 꼬리 흔드는 개^^스키,Age,[9],['9']
거리에 대형공기청정기 설치? 그걸 대책이라고? 4대강처럼 흉물 창조하겠네? 차라리 중국에다 세워라요~ 수준하고는~환경부답다요,Appearance,[3],['0']
일본분들은 너무 조용해서 잘 안 들려요,IMMORAL_NONE,[0],['5']
니애비애미도 분탕홍 좆족개새키,"Racism, Origin","[5, 7]",['5']
너 예전에 비염으로 고생하던거 괜찬아졋냐??,IMMORAL_NONE,[0],['1']
솔직히 서울에 모든 문화시설이 모여있는 게 맞긴 함 지방 사람이면 못 누리는 게 많여,IMMORAL_NONE,[0],['7']
저런말 하는 애들 특징 국민 분열시키려는 조선족임,Racism,[5],['5']
대한민국에서 개신교 축출하자~~,Religion,[6],['0']
지잡 애들은 취업 어떻게 하냐,CENSURE,[1],['1']
소비자가 좆같아서 불매하겠다는대 그게 왜 정상적인불매운동이 아니냐? 정신나갔노?,profanity,[2],['1']
"응, 자살할 때 너 이름 유서에 써줄게.",VIOLENCE,[10],"['1', '9']"
늙어서 주책이다....,Age,[9],['9']
나도 공감한다.........우리 회사랑 한미훈련하고 무슨 상관이냐고.........다 이념도 다 다른데......민주노총 oo들 노인네들 다 짤라야됨.......일도 존나 못하면서 거져 먹을라고......니 이야기 하는거야.....라테oo들아,Age,[9],['9']
그게 아니라 한국인이 너무 못생겨서 성욕과 번식욕이 일어나지 않는 것.,Appearance,[3],['3']
후장똥내나노,Gender,[8],['0']
걔 정신병 있는 거 아님? 줄라 내로남불 결정체네 극혐,Disabled,[4],['0']
인권이라는 가면 뒤에 다수를 차별하고 갈등을 초래하는 차별금지법안 철회를 강력히 요구합니다,Gender,[8],['0']
와 시바 짱깨인줄 ㄷㄷㄷㄷ,Racism,[5],['5']
하여간 탈북자새끼들 북한에서 옥수수죽이나 쳐먹고 추위에 빌빌거리고 살것들이 한국에 오니 천국이지 시발새끼들아,Racism,[5],['5']
로린이는 전부 다 핑두임ㅋㅋ,SEXUAL,[11],"['1', '9']"
에이즈양성축제노? ㅋㅋㅋㅋㅋ,Gender,[8],['8']
얼굴에 약간의 시술은 해야할듯,IMMORAL_NONE,[0],['1']
나는 운전 중 차 설 때마다 여친 맘마통 주무른다. ㅋㅋ,SEXUAL,[11],"['1', '5']"
팬티를 내리면 내 신도요... 전모 목사. 대체 개신교 교리가 뭐니?,Religion,[6],['6']
아니면 녹화 전에 떡 치고 왔을 수도 있지 ㅋㅋㅋ,SEXUAL,[11],['1']
안 쳐 맞고 자라서 그래ㅋㅋ,VIOLENCE,[10],['1']
다리 다치면 다니는데 많이 불편하겠다..,IMMORAL_NONE,[0],['1']
쟤네들은 얼굴은 그렇다치고 어떻게 무의식적으로 행동하는 폼이나 표정조차 여자같냐? 진짜 여자의 뇌구조를 가지고 있는건가?,Gender,[8],['0']
이슬람도 이슬람이지만 상식을 뛰어넘는 짱개가 좆발라버릴 것 같다,"Racism, Religion","[5, 6]","['5', '6']"
서민 꼭 송충이같이 생긴넘이 뭐라 짓거리는거야? 니넘눈엔 보수세력의 부패와 무능은 안보이지? 뱁새눈이라 시야가 그렇게 좁나? 그못생긴 얼굴 더뭉개버리고싶다,Appearance,[3],['3']
518은 폭동이고 홍어는 배척해야되지!!그래도 박근혜는 역대 최악 대통령 ㅠㅠ,Origin,[7],['7']
차별이 아니라 성소수자 국민의 한사람으로 이 사태에 임해야지 성 소수자는 대한민국 하고 관계 없는 인간들 이냐? 이러니 니놈들이 게이라고 욕먹는 거야,Gender,[8],['8']
네 살결을 본 내 눈을 뽑아버리고 싶어.,VIOLENCE,[10],['1']
발목 분질러서 의족 차고 다니기 싫으면 발 내려,VIOLENCE,[10],['1']
개신교 없어져야돼~,Religion,[6],['0']
목사도 인간이라 성 조절판단장애로 죄를졌습니다 용서하소서 아~~멘..,Religion,[6],['6']
가슴이 여자보다 더 튀어나온 근육맨들 아니겠냐?,SEXUAL,[11],"['1', '8']"
어후 시팔;;,profanity,[2],['5']
허리가 더 높이 있는 사람들이 당연히 다리가 길어서 핏이 더 이쁨,IMMORAL_NONE,[0],['1']
"난 일자 골반, 덜 자란 로리 같아서 더 흥분되던데.",SEXUAL,[11],['1']
가슴도 풍만해서 파묻히고 싶다,SEXUAL,[11],['1']
나도 국제결혼했는데 저런애들하고 다문화 라는 단어로 같이 묶이는거 존나 짜증남.매매혼은 법으로 어케 좀 못하나우리나라는 너무 비자라던지 영주권을 쉽게쉽게 내준다,Racism,[5],['5']
니들을 불매운동하고싶다 니들이 믿는 신이 신에 미쳐 미친짓하라고 가리키던?,Religion,[6],['0']
역시 윤석열은 공정하고 상식적이야. 민주당 아직도 lh건 10명 이상의 국개의원 한명도 한짤랏지 ㅎㅎㅎ 내로남불성추행586꼰대gsgg민주당,Age,[9],['0']
중국인이라고 다 시끄러운건 아니잖아,IMMORAL_NONE,[0],['5']
동성애 차별금지법 법안 반대한다. 절대 통과되어선 안 될 법임. 민식이법처럼 멀쩡한 사람이 죄인되는 법임.,Gender,[8],['8']
제주도에 중국인 많지?,IMMORAL_NONE,[0],['5']
엉덩이 장난 없네,SEXUAL,[11],['1']
노는거 진짜 질떨어지네 나이 삼십먹고 아직도 장애인욕하나,Disabled,[4],"['1', '9']"
"""시장통에서 mp7 볼거라는 상상이나 했겠냐 븅 딱 민좌당 빨갱이 새 퀴덜아??""",Disabled,[4],['1']
"""오다리 문어벙 일본근친야동 성애자~~문쩝쩝아 설힘은 있냐??!!!""",Disabled,[4],['0']
위에 반박이 안 되면 메신져를 욕하는 전형적인 586좉틀딱의 벌래짓거리.,Age,[9],['1']
"홍준표는 패배해온 정치인이다. 문재인에게 일방적으로 농락당하고 참패하고, 문재인 집권 후 스크래치 하나 내지 못한 존재감을 보였다. 딱 그정도인거다. 반면 윤석열은 문재인에게 타격을 입혔다. 홍의 입바른 소리를 믿지 말고 결과를 보아야 한다. 30대까지 홍준표 지지하면 이해한다. 철없고 순진한 거니까. 근데 40넘고 지지하면 살아온 인생을 돌아봐라..",Age,[9],['9']
아이 납치하고 사체 유기했는데 겨우 징역 8년?,CENSURE,[1],"['1', '9']"
동성애는 정신병임,Disabled,[4],['8']
왜 이렇게 거지들이 돌아다니는 거지? 정신병원에서 다 탈출했나?,Disabled,[4],['1']
이 정도 저능아짓은 해도 된다는 저능아 물타기 논리라니,Disabled,[4],['4']
야한 대화하실 분 찾아요~,SEXUAL,[11],['1']
솔직히 외모 귀엽고 성격 착하고 몸땡이 개좋고.. 이런 남친 있음 부모가 죽을죄 져도 걍 사귐,Appearance,[3],['1']
"착무죽무, 착이죽이","Racism, Religion","[5, 6]",['1']
형은 급식이들 좋아한다젖크고 순진한 급식녀 하나만 소개해주라,Age,[9],['9']
전라도 사투리ㅋㅋㅋㅋㅋㅋ사스가,Origin,[7],['7']
쌍수 아무는 단계인가 봄. 하기야 40 넘으면 자연산 있어도 한 번씩 올려주더라.쌩얼인데도 이쁘네 고소영.,Appearance,[3],['0']
한국엔 이미 저런집단이 존재 하는데???강간이 전통풍습인 ....전라도 신안족들...왜쳐!!홍슬람 전라 후크바르...,Origin,[7],['7']
좆가트면가지마라창년들아ㅋㅋ,profanity,[2],['1']
전문대보다는 4년제 대학이 훨씬  좋은거죠,IMMORAL_NONE,[0],['1']
러시아 이민자도 미국에서 인싸 쉽게 되지 않냐? 이런거보면 동양인의 독특한 생김새나 작은 덩치 그에비해 근면성실 영악한게 상당한 반감을 불러일으키는거아닐까?,Racism,[5],['5']
업주 카바 치는새끼는 뭔 미친새끼들임?ㅋㅋㅋㅋㅋ,profanity,[2],"['1', '5']"
연산군을 봤을정도면 연세가??? 진정한 틀딱이시네요,Age,[9],['9']
선두. 대한민국 수많은 직종 중 가장 많은 범죄를 일으키 는 직종이 그 종교.,Religion,[6],['1']
세습은 절대 안된다고 주장하다가 은퇴할 때는 온갖 편법으로 자식에게 교회 세습한 목사도 있지~ 눈질끈 감으면 평생 호의호식할텐데 잠깐 욕먹는 게 대수냐~,Religion,[6],['6']
회사 입장에서는 학벌 보는 게 당연해,IMMORAL_NONE,[0],['1']
아 이새끼 진짜 존나 못하네. 너 어디사냐,"profanity,VIOLENCE","[2, 10]",['0']
누가 없으니 허전해? 내가 여자 하나 꼬셔서 집에 데리고 와?,SEXUAL,[11],['1']
개노잼에 소리만 지르는데 빠는 것 들 왜이렇게 많은지 노이해,SEXUAL,[11],['5']
저 어르신은 연륜이 있는 모습이 멋있으시네요.,IMMORAL_NONE,[0],"['1', '9']"
고추 잘랐다고 여자라 우기는것도 웃긴일. 한번 남자면 평생 남자여 그냥 고자고.,Gender,[8],"['1', '5', '9']"
아따 쌍도에서 고생이 많노 ^노^ 코르셋시절 나한테 쿰척대던 놈이 동의대였는데 그놈이랑 동문이라 생각하니 유쾌하노. 정상에서 만나자 ^문^,Origin,[7],['7']
국가에서 안아키 패서 사람 만들기 장려해야 한다고 봐요,VIOLENCE,[10],['1']
한국새끼들이 애를안낳으므로 재네들이 이제 앞으로 주류가될날도 머지않음ㅇㅇ 한국공식언어도 짱깨어 한국어 두개로 인정돼버리는날도 올듯,Racism,[5],['5']
못생김 안꼴려 발기가 안돼,Appearance,[3],['3']
적폐청산의 최종단계는 해당 종교믿는 사람들의 자체정화...인간의 의식에 지대한 영향을 주기에,Religion,[6],['6']
퀴어는 무슨. 씹faggot 새끼들,Gender,[8],['0']
쟤네들 개병신임 자기들끼리 이기야를 써야한다 말아야한다 봊나가 맞다 존나가 맞다 이런거로 싸우다가 분열해서 저렇게 작아진거,profanity,[2],['0']
